CustomerID,FirstPurchase,LastPurchase,Orders,Revenue,Lines,Country,CustomerKey
13593,2010-03-02 16:36:00,2011-08-23 13:35:00,14,5493.29,408,United Kingdom,1230
13594,2010-08-11 10:23:00,2011-10-18 10:19:00,2,533.32,33,United Kingdom,1231
13595,2010-03-03 14:42:00,2010-07-11 12:36:00,3,784.48,143,United Kingdom,1232
13596,2011-11-27 11:57:00,2011-12-04 12:01:00,2,664.11,146,United Kingdom,1233
13597,2010-11-02 09:30:00,2010-11-04 14:54:00,2,396.71,17,United Kingdom,1234
13598,2010-02-26 11:22:00,2011-10-23 14:28:00,5,761.96,92,United Kingdom,1235
13599,2009-12-01 12:30:00,2011-12-08 16:10:00,33,10163.880000000001,409,United Kingdom,1236
13600,2010-03-15 17:16:00,2011-01-31 15:27:00,2,518.42,41,United Kingdom,1237
13601,2010-06-11 15:03:00,2011-10-25 17:31:00,4,1159.99,185,United Kingdom,1238
13602,2010-05-28 11:49:00,2011-10-06 11:47:00,4,1025.17,58,United Kingdom,1239
13603,2011-11-13 15:57:00,2011-11-13 15:57:00,1,164.34,27,United Kingdom,1240
13604,2010-02-19 12:02:00,2010-02-19 12:02:00,1,717.62,21,United Kingdom,1241
13605,2010-05-17 15:46:00,2010-11-17 17:16:00,2,522.67,53,United Kingdom,1242
13606,2011-02-01 11:42:00,2011-11-10 17:46:00,3,276.75,40,United Kingdom,1243
13607,2010-11-02 11:48:00,2011-10-30 16:17:00,2,1075.81,121,United Kingdom,1244
13608,2010-06-17 12:28:00,2010-06-17 12:28:00,1,232.05,34,United Kingdom,1245
13609,2010-04-25 13:26:00,2010-04-25 13:26:00,1,167.35,7,United Kingdom,1246
13610,2010-01-05 14:12:00,2011-11-27 15:38:00,14,2102.46,398,United Kingdom,1247
13611,2009-12-03 07:57:00,2011-09-11 14:51:00,10,3297.9300000000003,226,United Kingdom,1248
13612,2010-03-17 12:14:00,2010-03-17 12:14:00,1,818.29,50,United Kingdom,1249
13613,2010-02-17 12:40:00,2010-09-13 12:01:00,5,1039.8500000000001,59,United Kingdom,1250
13614,2010-06-06 13:42:00,2011-11-15 14:47:00,6,2332.74,264,United Kingdom,1251
13615,2010-01-28 15:43:00,2011-01-25 08:21:00,8,6272.53,367,United Kingdom,1252
13616,2010-01-17 14:56:00,2010-05-20 12:59:00,2,283.85,35,United Kingdom,1253
13617,2010-08-01 15:23:00,2011-10-30 13:50:00,8,1278.75,107,United Kingdom,1254
13618,2011-06-19 11:09:00,2011-06-19 11:09:00,1,177.34,13,United Kingdom,1255
13619,2010-02-03 14:16:00,2010-06-13 11:39:00,2,223.44,44,United Kingdom,1256
13620,2010-06-29 15:02:00,2010-06-29 15:02:00,1,112.34,5,United Kingdom,1257
13621,2011-08-15 08:26:00,2011-08-15 08:26:00,1,213.85,19,United Kingdom,1258
13622,2010-01-12 13:22:00,2010-01-12 13:22:00,1,658.95,32,United Kingdom,1259
13623,2009-12-02 13:57:00,2011-11-09 12:00:00,10,2533.06,284,United Kingdom,1260
13624,2010-11-16 13:43:00,2010-11-16 13:43:00,1,462.08,22,United Kingdom,1261
13625,2010-04-22 10:50:00,2010-04-22 10:50:00,1,301.26,21,United Kingdom,1262
13626,2010-11-25 16:12:00,2011-04-01 10:05:00,2,707.04,44,United Kingdom,1263
13627,2010-03-09 14:03:00,2011-10-11 14:20:00,7,2245.9,129,United Kingdom,1264
13628,2010-02-01 14:44:00,2010-02-01 14:44:00,1,310.14,16,United Kingdom,1265
13629,2010-02-11 17:34:00,2011-11-16 13:21:00,19,13370.86,87,United Kingdom,1266
13630,2011-02-27 12:49:00,2011-12-04 15:16:00,7,2031.78,71,United Kingdom,1267
13631,2011-03-17 17:13:00,2011-09-01 09:57:00,11,3070.42,11,United Kingdom,1268
13632,2010-04-07 10:59:00,2011-11-15 10:51:00,8,3645.81,220,United Kingdom,1269
13634,2010-01-10 14:26:00,2011-11-06 13:40:00,15,4988.08,443,United Kingdom,1270
13635,2009-12-01 09:46:00,2011-10-03 10:55:00,4,2999.16,162,United Kingdom,1271
13636,2011-02-27 14:29:00,2011-11-03 10:30:00,5,949.12,63,United Kingdom,1272
13637,2011-04-27 13:06:00,2011-10-18 13:32:00,3,803.05,98,United Kingdom,1273
13638,2011-11-24 10:38:00,2011-11-24 10:38:00,1,122.64,8,United Kingdom,1274
13639,2010-09-29 10:05:00,2011-09-26 13:36:00,2,1346.27,59,United Kingdom,1275
13640,2010-04-07 15:33:00,2010-04-07 15:33:00,1,405.0,4,United Kingdom,1276
13641,2009-12-05 13:17:00,2010-03-09 07:37:00,4,942.37,43,United Kingdom,1277
13642,2010-10-03 12:23:00,2011-05-08 12:34:00,4,472.2,105,United Kingdom,1278
13643,2009-12-08 12:48:00,2011-11-08 15:37:00,10,2156.77,102,United Kingdom,1279
13644,2011-08-26 11:53:00,2011-11-23 14:07:00,4,2624.26,146,United Kingdom,1280
13645,2011-08-11 16:11:00,2011-08-11 16:11:00,1,252.1,5,United Kingdom,1281
13646,2010-11-05 12:00:00,2010-11-05 12:13:00,2,326.25,58,United Kingdom,1282
13647,2010-04-15 12:55:00,2011-11-30 12:00:00,8,3041.68,139,United Kingdom,1283
13648,2009-12-01 18:13:00,2010-11-04 14:46:00,8,1759.07,105,United Kingdom,1284
13649,2010-06-30 16:35:00,2011-03-28 11:51:00,6,1651.48,123,United Kingdom,1285
13650,2010-01-26 08:44:00,2011-11-23 12:22:00,10,3288.0,172,United Kingdom,1286
13651,2010-11-23 09:44:00,2011-10-31 12:11:00,2,211.85,13,United Kingdom,1287
13652,2010-02-25 17:37:00,2011-10-25 08:51:00,5,2570.85,159,United Kingdom,1288
13653,2010-08-09 08:19:00,2010-08-09 08:19:00,1,152.2,9,United Kingdom,1289
13654,2009-12-02 11:43:00,2011-10-27 16:24:00,11,6308.0,329,United Kingdom,1290
13655,2010-04-27 09:59:00,2011-08-17 14:25:00,6,2280.51,119,United Kingdom,1291
13656,2010-04-23 12:50:00,2011-06-28 10:31:00,4,1078.85,87,United Kingdom,1292
13657,2011-05-22 12:35:00,2011-11-29 12:32:00,2,382.14,16,United Kingdom,1293
13658,2010-02-05 13:17:00,2011-11-30 10:13:00,9,6025.5,237,United Kingdom,1294
13659,2010-02-17 09:05:00,2011-05-18 12:37:00,12,4884.68,274,United Kingdom,1295
13660,2010-11-04 16:10:00,2010-11-04 16:10:00,1,306.64,40,United Kingdom,1296
13661,2010-04-15 14:58:00,2010-04-15 14:58:00,1,325.24,17,United Kingdom,1297
13662,2010-02-19 13:21:00,2011-09-15 12:04:00,11,2233.61,136,United Kingdom,1298
13663,2010-03-03 10:11:00,2011-06-13 15:44:00,5,2047.51,99,United Kingdom,1299
13665,2010-07-23 13:29:00,2010-11-18 13:06:00,3,1711.6599999999999,106,United Kingdom,1300
13666,2009-12-04 10:48:00,2011-10-10 15:39:00,5,127.05,18,United Kingdom,1301
13667,2011-07-13 15:42:00,2011-07-13 15:42:00,1,299.05,83,United Kingdom,1302
13668,2009-12-11 14:28:00,2011-12-07 12:11:00,35,12948.48,756,United Kingdom,1303
13669,2010-10-28 15:05:00,2011-10-20 09:32:00,3,413.55,14,United Kingdom,1304
13670,2011-09-25 15:25:00,2011-09-25 15:25:00,1,349.7,25,United Kingdom,1305
13671,2010-11-10 10:50:00,2010-11-10 10:50:00,1,172.6,64,United Kingdom,1306
13672,2009-12-09 11:40:00,2011-02-11 13:53:00,3,419.92,18,United Kingdom,1307
13673,2011-11-07 15:40:00,2011-11-21 12:11:00,2,387.44,60,United Kingdom,1308
13674,2010-10-03 10:41:00,2010-10-03 10:41:00,1,240.68,14,United Kingdom,1309
13675,2011-02-28 12:14:00,2011-07-11 12:57:00,2,486.82000000000005,25,United Kingdom,1310
13676,2010-03-30 16:53:00,2010-06-18 17:30:00,2,243.9,13,United Kingdom,1311
13677,2010-07-07 17:25:00,2010-10-31 11:32:00,2,551.24,106,United Kingdom,1312
13678,2011-07-11 10:14:00,2011-07-11 10:14:00,1,232.6,16,United Kingdom,1313
13679,2009-12-04 16:52:00,2010-08-03 12:13:00,3,281.26,50,United Kingdom,1314
13680,2009-12-04 14:14:00,2011-12-08 13:47:00,12,11419.67,646,United Kingdom,1315
13681,2011-07-07 15:21:00,2011-11-22 11:13:00,4,827.83,57,United Kingdom,1316
13682,2011-06-05 14:06:00,2011-06-05 14:06:00,1,59.5,3,United Kingdom,1317
13683,2010-09-08 10:00:00,2010-09-08 10:00:00,1,258.6,10,United Kingdom,1318
13684,2010-03-28 14:48:00,2011-02-27 10:13:00,4,594.88,108,United Kingdom,1319
13685,2011-10-10 12:59:00,2011-12-07 11:41:00,7,3119.44,39,United Kingdom,1320
13686,2010-11-03 13:44:00,2011-06-10 09:10:00,3,409.04,34,United Kingdom,1321
13687,2010-09-27 16:30:00,2010-09-27 16:30:00,1,11880.84,45,United Kingdom,1322
13688,2010-03-14 14:11:00,2010-03-14 14:11:00,1,375.5,5,United Kingdom,1323
13689,2010-09-21 10:27:00,2011-10-07 13:21:00,2,1259.5,9,United Kingdom,1324
13690,2011-10-11 15:03:00,2011-10-11 15:03:00,1,172.25,9,United Kingdom,1325
13691,2010-11-08 17:34:00,2010-11-08 17:34:00,1,210.78,53,United Kingdom,1326
13692,2010-10-15 13:28:00,2011-11-15 11:17:00,5,3114.4,96,United Kingdom,1327
13693,2009-12-07 11:29:00,2010-11-30 18:21:00,9,2011.82,106,United Kingdom,1328
13694,2009-12-04 15:26:00,2011-12-06 09:32:00,143,196482.81,1525,United Kingdom,1329
13695,2010-05-11 11:07:00,2011-11-08 14:26:00,16,2770.73,96,United Kingdom,1330
13696,2010-02-11 14:17:00,2010-10-14 09:44:00,3,2020.4,24,United Kingdom,1331
13697,2011-11-01 09:14:00,2011-11-01 09:14:00,1,151.29999999999998,12,United Kingdom,1332
13698,2010-01-27 09:02:00,2010-04-22 11:52:00,2,451.73,38,United Kingdom,1333
13699,2010-06-07 13:03:00,2011-07-07 16:51:00,2,764.15,37,United Kingdom,1334
13700,2010-02-07 10:53:00,2011-11-13 13:00:00,13,2596.9700000000003,240,United Kingdom,1335
13701,2010-09-19 12:39:00,2010-09-19 12:39:00,1,161.0,9,United Kingdom,1336
13702,2010-09-20 11:40:00,2010-09-20 11:40:00,1,135.18,5,United Kingdom,1337
13703,2010-10-20 13:11:00,2011-01-25 13:10:00,2,425.56,37,United Kingdom,1338
13704,2011-09-12 14:40:00,2011-12-04 15:13:00,9,2308.06,134,United Kingdom,1339
13705,2010-03-25 17:19:00,2011-12-02 12:32:00,7,2035.33,84,United Kingdom,1340
13706,2010-03-23 09:18:00,2011-02-10 09:21:00,2,631.17,38,United Kingdom,1341
13707,2010-06-21 11:57:00,2011-03-17 18:03:00,5,3365.86,155,United Kingdom,1342
13708,2011-03-13 13:46:00,2011-03-13 13:46:00,1,283.33,48,United Kingdom,1343
13709,2010-01-11 10:40:00,2011-12-06 10:28:00,18,7571.35,407,United Kingdom,1344
13710,2010-04-06 12:54:00,2011-11-08 08:16:00,3,509.52,15,United Kingdom,1345
13711,2009-12-15 19:04:00,2011-05-05 10:31:00,9,1792.26,92,United Kingdom,1346
13712,2010-04-08 11:16:00,2011-04-07 12:33:00,2,766.42,33,United Kingdom,1347
13713,2010-05-05 16:48:00,2010-10-27 16:18:00,3,740.76,80,United Kingdom,1348
13714,2010-08-31 13:57:00,2010-08-31 13:57:00,1,161.35,30,United Kingdom,1349
13715,2010-03-11 15:33:00,2011-03-03 19:21:00,17,8425.69,527,United Kingdom,1350
13716,2011-03-15 13:49:00,2011-03-15 13:49:00,1,138.28,21,United Kingdom,1351
13717,2010-08-11 09:40:00,2011-11-07 14:13:00,8,1763.3,124,United Kingdom,1352
13718,2011-02-17 11:58:00,2011-04-07 13:24:00,2,306.55,12,United Kingdom,1353
13719,2010-05-17 14:36:00,2011-11-24 15:26:00,11,2782.1,247,United Kingdom,1354
13720,2011-03-30 09:17:00,2011-08-15 12:46:00,4,799.9,43,United Kingdom,1355
13721,2010-11-09 17:59:00,2011-11-03 14:05:00,2,741.54,42,United Kingdom,1356
13722,2010-03-03 14:13:00,2011-07-31 12:44:00,10,5635.41,189,United Kingdom,1357
13723,2010-04-07 14:32:00,2011-05-06 17:04:00,6,1194.08,58,United Kingdom,1358
13724,2010-03-12 15:28:00,2010-03-12 15:28:00,1,213.01,42,United Kingdom,1359
13725,2011-02-04 12:18:00,2011-10-21 10:03:00,8,1980.56,104,United Kingdom,1360
13726,2011-08-31 11:06:00,2011-11-01 10:49:00,2,1079.6599999999999,42,United Kingdom,1361
13727,2009-12-09 13:25:00,2011-11-11 09:46:00,8,1074.15,83,United Kingdom,1362
13728,2009-12-09 17:13:00,2011-11-03 10:49:00,16,2855.17,164,United Kingdom,1363
13729,2010-01-24 14:57:00,2010-09-30 10:44:00,3,724.73,39,United Kingdom,1364
13730,2011-07-01 12:47:00,2011-07-27 08:35:00,2,752.6,43,United Kingdom,1365
13731,2011-04-07 10:10:00,2011-05-04 14:33:00,2,610.59,38,United Kingdom,1366
13732,2011-11-11 15:49:00,2011-11-11 15:49:00,1,491.86,33,United Kingdom,1367
13733,2009-12-04 15:28:00,2010-10-25 12:18:00,2,487.03000000000003,29,United Kingdom,1368
13734,2010-04-16 08:42:00,2010-07-19 12:04:00,4,6695.6900000000005,27,United Kingdom,1369
13735,2009-12-13 13:31:00,2011-11-15 11:14:00,13,9762.77,647,United Kingdom,1370
13736,2009-12-06 12:07:00,2011-12-04 15:19:00,7,2752.47,554,United Kingdom,1371
13737,2011-05-23 16:32:00,2011-05-23 16:32:00,1,339.59999999999997,30,United Kingdom,1372
13738,2010-11-08 15:23:00,2010-11-08 15:23:00,1,434.78000000000003,89,United Kingdom,1373
13739,2010-06-30 10:25:00,2011-11-21 13:35:00,2,292.2,6,United Kingdom,1374
13740,2009-12-02 12:22:00,2011-04-13 10:32:00,5,1582.77,94,United Kingdom,1375
13741,2011-05-06 13:43:00,2011-09-29 09:19:00,3,668.4300000000001,34,United Kingdom,1376
13742,2011-01-23 14:59:00,2011-11-23 11:07:00,12,3107.87,313,United Kingdom,1377
13743,2011-03-25 14:46:00,2011-12-07 10:09:00,7,1341.6,41,United Kingdom,1378
13744,2011-02-20 14:08:00,2011-09-05 15:19:00,2,1080.52,63,United Kingdom,1379
13745,2010-06-11 17:19:00,2011-06-30 16:43:00,2,777.36,56,United Kingdom,1380
13746,2010-10-22 11:55:00,2010-10-22 11:55:00,1,176.69,9,United Kingdom,1381
13747,2010-10-11 09:15:00,2010-12-01 10:37:00,2,249.39999999999998,6,United Kingdom,1382
13748,2009-12-01 16:44:00,2011-09-05 09:45:00,9,2268.35,59,United Kingdom,1383
13750,2010-04-01 14:49:00,2011-10-17 12:16:00,11,3602.1800000000003,75,United Kingdom,1384
13751,2011-02-24 15:56:00,2011-02-24 15:56:00,1,296.25,9,United Kingdom,1385
13752,2010-06-30 10:23:00,2011-08-07 14:16:00,7,1579.8300000000002,94,United Kingdom,1386
13753,2009-12-03 10:20:00,2011-02-25 12:48:00,4,2094.57,80,United Kingdom,1387
13754,2010-09-28 15:29:00,2011-07-11 11:51:00,3,447.05,21,United Kingdom,1388
13755,2011-10-07 15:45:00,2011-12-06 12:26:00,9,2108.06,321,United Kingdom,1389
13756,2009-12-15 15:18:00,2011-12-07 16:44:00,23,9188.75,345,United Kingdom,1390
13757,2010-02-03 12:37:00,2010-02-03 12:37:00,1,195.55,8,United Kingdom,1391
13758,2009-12-01 10:06:00,2011-11-28 11:11:00,14,9314.14,308,United Kingdom,1392
13759,2011-09-29 15:40:00,2011-11-06 14:47:00,2,659.4100000000001,25,United Kingdom,1393
13760,2010-04-25 13:10:00,2011-10-16 16:13:00,5,1363.6399999999999,119,United Kingdom,1394
13761,2010-02-21 11:08:00,2011-10-20 14:01:00,6,1952.17,122,United Kingdom,1395
13762,2010-01-10 12:13:00,2011-05-05 09:15:00,5,2472.48,35,United Kingdom,1396
13763,2010-09-30 17:39:00,2011-10-07 15:13:00,3,5217.4400000000005,50,United Kingdom,1397
13764,2010-03-07 12:56:00,2011-09-30 12:03:00,6,2908.67,368,United Kingdom,1398
13765,2010-02-24 13:46:00,2010-02-24 13:46:00,1,352.82,16,United Kingdom,1399
13766,2010-08-01 14:25:00,2010-08-01 14:25:00,1,190.35,17,United Kingdom,1400
13767,2009-12-01 10:52:00,2011-12-07 15:00:00,73,35540.53,795,United Kingdom,1401
13768,2009-12-09 10:25:00,2009-12-13 10:41:00,2,875.97,33,United Kingdom,1402
13769,2009-12-16 11:59:00,2011-12-07 15:08:00,20,5800.42,285,United Kingdom,1403
13770,2009-12-09 14:44:00,2010-10-13 15:10:00,4,785.37,48,United Kingdom,1404
13771,2010-02-25 12:37:00,2011-10-06 14:18:00,9,5728.82,216,United Kingdom,1405
13772,2010-02-23 13:55:00,2011-11-06 11:43:00,8,3100.02,567,United Kingdom,1406
13773,2010-02-18 10:27:00,2010-11-08 11:49:00,2,301.54,19,United Kingdom,1407
13774,2011-09-19 12:06:00,2011-09-19 12:06:00,1,345.0,22,United Kingdom,1408
13775,2010-04-28 12:15:00,2010-04-28 12:15:00,1,1049.66,63,United Kingdom,1409
13777,2009-12-02 09:47:00,2011-12-09 12:25:00,61,56478.42,391,United Kingdom,1410
13778,2010-05-23 13:34:00,2011-08-28 15:25:00,4,1124.49,44,United Kingdom,1411
13779,2010-07-12 11:24:00,2010-07-12 11:24:00,1,161.13,27,United Kingdom,1412
13780,2010-10-28 19:51:00,2011-12-02 13:49:00,3,732.07,98,United Kingdom,1413
13781,2009-12-18 15:46:00,2011-04-03 12:08:00,3,778.83,57,United Kingdom,1414
13782,2009-12-06 12:52:00,2011-11-27 11:54:00,13,1786.08,238,United Kingdom,1415
13783,2010-02-04 13:47:00,2010-08-09 09:23:00,4,1542.09,10,United Kingdom,1416
13784,2010-09-15 12:27:00,2011-11-30 09:33:00,14,2910.23,43,United Kingdom,1417
13785,2010-09-05 16:01:00,2010-10-07 09:25:00,4,542.49,30,United Kingdom,1418
13786,2009-12-03 15:32:00,2010-12-07 13:53:00,6,3358.39,123,United Kingdom,1419
13787,2010-01-14 10:13:00,2011-09-25 12:06:00,6,1222.5,86,United Kingdom,1420
13788,2010-07-22 15:50:00,2010-07-22 15:50:00,1,3.75,1,United Kingdom,1421
13789,2010-11-16 15:31:00,2010-11-16 15:31:00,1,239.45999999999998,18,United Kingdom,1422
13790,2011-12-05 15:48:00,2011-12-05 15:48:00,1,348.8,45,United Kingdom,1423
13791,2011-06-24 16:38:00,2011-08-04 11:44:00,2,1516.0,11,United Kingdom,1424
13792,2010-10-13 11:05:00,2011-10-04 14:31:00,3,383.95,23,United Kingdom,1425
13793,2010-03-03 08:25:00,2010-03-03 08:25:00,1,96.0,7,United Kingdom,1426
13794,2010-06-11 12:30:00,2010-06-11 12:30:00,1,126.03,9,United Kingdom,1427
13795,2010-03-12 12:44:00,2010-11-16 17:25:00,4,836.3,29,United Kingdom,1428
13796,2010-07-28 14:45:00,2010-07-28 14:45:00,1,289.7,22,United Kingdom,1429
13797,2010-03-02 12:17:00,2010-09-29 10:34:00,3,1179.45,78,United Kingdom,1430
13798,2009-12-08 16:21:00,2011-12-08 15:51:00,110,75836.87,722,United Kingdom,1431
13799,2010-03-05 16:39:00,2011-08-15 12:07:00,9,2803.57,106,United Kingdom,1432
13800,2009-12-03 10:03:00,2011-02-03 12:27:00,3,1679.56,73,United Kingdom,1433
13801,2011-10-04 10:15:00,2011-10-04 10:15:00,1,324.8,23,United Kingdom,1434
13802,2010-02-16 10:11:00,2011-07-24 10:54:00,19,26259.11,448,United Kingdom,1435
13803,2010-03-31 10:00:00,2011-03-29 12:57:00,3,1338.91,78,United Kingdom,1436
13804,2010-09-29 10:26:00,2011-11-09 12:32:00,9,3161.12,167,United Kingdom,1437
13805,2011-08-02 15:29:00,2011-10-18 14:50:00,2,924.6,13,United Kingdom,1438
13806,2011-10-07 11:43:00,2011-10-07 11:43:00,1,256.38,10,United Kingdom,1439
13807,2009-12-04 12:41:00,2010-12-07 15:48:00,3,534.8,32,United Kingdom,1440
13808,2011-09-04 12:07:00,2011-12-04 12:18:00,5,1747.66,76,United Kingdom,1441
13809,2010-09-05 11:42:00,2011-02-07 13:15:00,3,679.7,25,Cyprus,1442
13810,2011-10-14 12:57:00,2011-11-11 08:33:00,2,827.51,32,Germany,1443
13811,2011-04-14 18:40:00,2011-06-09 09:54:00,2,519.75,10,Germany,1444
13812,2011-08-26 12:54:00,2011-10-28 14:27:00,3,485.0,33,Germany,1445
13813,2009-12-06 10:16:00,2011-10-31 10:38:00,8,2387.4700000000003,135,Germany,1446
13814,2010-06-30 14:12:00,2011-09-08 13:48:00,3,2257.32,79,Germany,1447
13815,2010-02-12 10:26:00,2011-11-17 14:19:00,8,6737.74,349,Germany,1448
13816,2011-10-06 14:37:00,2011-11-16 08:38:00,2,499.67,26,Germany,1449
13817,2010-12-23 11:46:00,2011-11-10 17:49:00,2,328.98,22,Germany,1450
13818,2010-10-06 12:35:00,2010-10-06 12:35:00,1,61.28,5,United Kingdom,1451
13819,2009-12-01 16:18:00,2011-02-11 10:38:00,6,2642.35,101,United Kingdom,1452
13820,2010-01-28 12:26:00,2010-10-17 13:46:00,3,652.75,89,United Kingdom,1453
13821,2010-01-04 13:36:00,2011-07-18 09:49:00,6,1379.08,204,United Kingdom,1454
13822,2011-10-30 15:55:00,2011-12-04 12:13:00,2,632.0,96,United Kingdom,1455
13823,2009-12-15 14:34:00,2011-11-21 10:22:00,7,3403.4500000000003,163,United Kingdom,1456
13824,2010-03-12 15:17:00,2011-11-07 12:41:00,12,3314.76,100,United Kingdom,1457
13825,2009-12-09 14:30:00,2010-03-28 11:02:00,2,255.59,40,United Kingdom,1458
13826,2011-06-16 13:48:00,2011-06-16 13:48:00,1,189.5,10,United Kingdom,1459
13827,2011-07-19 15:38:00,2011-10-13 12:38:00,3,409.8,92,United Kingdom,1460
13828,2011-11-17 16:02:00,2011-11-17 16:02:00,1,209.49,15,United Kingdom,1461
13829,2010-10-14 18:19:00,2010-10-14 18:19:00,1,102.0,1,United Kingdom,1462
13830,2010-05-07 12:24:00,2010-05-07 12:24:00,1,156.85000000000002,11,United Kingdom,1463
13831,2009-12-10 14:50:00,2011-11-23 15:41:00,18,6993.54,184,United Kingdom,1464
13832,2010-10-13 14:41:00,2011-11-20 15:36:00,2,609.89,55,United Kingdom,1465
13833,2010-10-31 14:11:00,2011-07-03 13:27:00,2,700.41,44,United Kingdom,1466
13834,2010-02-08 12:52:00,2010-05-12 10:27:00,2,324.19,16,United Kingdom,1467
13835,2010-03-04 08:26:00,2011-11-14 15:37:00,7,1095.27,71,United Kingdom,1468
13836,2010-10-21 13:27:00,2010-11-05 13:31:00,2,620.37,31,United Kingdom,1469
13837,2011-01-26 12:15:00,2011-05-12 12:10:00,2,266.59000000000003,18,United Kingdom,1470
13838,2010-05-09 11:40:00,2011-12-04 11:00:00,10,1920.73,452,United Kingdom,1471
13839,2010-08-10 13:52:00,2010-08-10 13:52:00,1,139.95000000000002,7,United Kingdom,1472
13840,2010-10-19 13:34:00,2010-10-19 13:34:00,1,651.4,40,United Kingdom,1473
13841,2011-04-01 12:10:00,2011-04-01 12:10:00,1,85.0,1,United Kingdom,1474
13842,2010-02-16 15:54:00,2011-10-12 10:51:00,18,5629.91,355,United Kingdom,1475
13843,2010-11-23 17:48:00,2010-11-23 17:48:00,1,319.75,18,United Kingdom,1476
13844,2011-11-28 13:21:00,2011-11-28 13:21:00,1,361.62,20,United Kingdom,1477
13845,2011-10-06 08:25:00,2011-10-06 08:25:00,1,312.98,9,United Kingdom,1478
13846,2010-11-05 09:47:00,2011-11-15 12:07:00,4,1307.79,81,United Kingdom,1479
13847,2009-12-20 10:41:00,2009-12-20 10:41:00,1,310.72,19,United Kingdom,1480
13848,2009-12-09 16:17:00,2011-09-08 12:58:00,8,3335.0,11,United Kingdom,1481
13849,2010-03-25 12:03:00,2011-10-19 10:59:00,5,3469.3,220,United Kingdom,1482
13850,2011-08-02 14:04:00,2011-08-02 14:04:00,1,1595.48,93,United Kingdom,1483
13851,2010-01-29 11:54:00,2011-09-05 12:36:00,8,4606.46,140,United Kingdom,1484
13852,2010-04-08 09:06:00,2010-04-08 09:06:00,1,187.35000000000002,11,United Kingdom,1485
13853,2011-10-13 14:18:00,2011-10-13 14:18:00,1,1090.14,23,United Kingdom,1486
13854,2010-01-08 11:28:00,2011-12-01 09:06:00,39,12253.96,181,United Kingdom,1487
13855,2009-12-08 16:56:00,2010-07-27 09:53:00,4,1310.3400000000001,73,United Kingdom,1488
13856,2010-03-30 15:40:00,2011-06-24 10:03:00,11,1142.03,54,United Kingdom,1489
13857,2010-05-17 14:21:00,2010-11-11 12:54:00,6,1000.91,127,United Kingdom,1490
13858,2011-10-13 16:17:00,2011-10-13 16:17:00,1,216.17,11,United Kingdom,1491
13859,2010-06-28 15:36:00,2011-01-17 16:14:00,2,515.86,36,United Kingdom,1492
13860,2011-09-14 09:27:00,2011-12-08 12:57:00,5,1245.9,76,United Kingdom,1493
13861,2010-06-27 11:37:00,2010-10-06 14:20:00,2,273.26,21,United Kingdom,1494
13862,2010-11-15 13:43:00,2011-11-21 16:24:00,9,2556.09,160,United Kingdom,1495
13863,2010-04-25 13:09:00,2011-04-06 10:20:00,4,1239.55,70,United Kingdom,1496
13864,2010-11-18 12:50:00,2010-11-18 12:50:00,1,662.4000000000001,1,United Kingdom,1497
13865,2011-02-23 12:04:00,2011-10-12 13:31:00,4,501.56,30,United Kingdom,1498
13866,2011-09-26 14:54:00,2011-09-26 14:54:00,1,145.67000000000002,7,United Kingdom,1499
13867,2011-05-05 17:28:00,2011-11-08 15:48:00,3,1005.09,60,United Kingdom,1500
13868,2011-11-01 12:45:00,2011-12-02 16:32:00,2,3192.54,33,United Kingdom,1501
13869,2010-01-17 14:53:00,2011-08-08 13:53:00,10,7996.87,838,United Kingdom,1502
13870,2010-02-08 12:08:00,2011-12-07 13:23:00,15,5712.08,241,United Kingdom,1503
13871,2009-12-20 13:09:00,2011-11-17 10:49:00,17,7885.85,402,United Kingdom,1504
13872,2009-12-14 09:56:00,2010-06-30 15:35:00,3,919.57,57,United Kingdom,1505
13873,2010-03-03 12:31:00,2011-08-12 10:08:00,8,1038.92,60,United Kingdom,1506
13874,2010-02-04 18:39:00,2010-12-16 18:20:00,7,2049.15,69,United Kingdom,1507
13875,2009-12-17 10:30:00,2011-10-17 09:36:00,14,4814.37,270,United Kingdom,1508
13876,2011-10-07 10:22:00,2011-10-07 10:22:00,1,122.7,7,United Kingdom,1509
13877,2010-01-19 10:53:00,2011-09-14 15:49:00,3,449.68,23,United Kingdom,1510
13878,2010-04-14 13:50:00,2011-10-16 12:19:00,4,2416.9,102,United Kingdom,1511
13879,2010-03-04 10:49:00,2010-03-04 10:49:00,1,395.5,25,United Kingdom,1512
13880,2010-05-26 14:29:00,2011-11-18 13:44:00,17,4391.66,229,United Kingdom,1513
13881,2010-03-04 14:41:00,2011-12-06 12:50:00,43,45179.1,457,United Kingdom,1514
13882,2011-10-06 15:28:00,2011-12-07 11:16:00,5,1191.13,65,United Kingdom,1515
13883,2010-02-28 12:53:00,2011-11-29 10:45:00,14,6535.37,314,United Kingdom,1516
13884,2010-08-26 19:57:00,2011-12-02 16:30:00,10,1825.03,182,United Kingdom,1517
13885,2011-05-23 08:52:00,2011-06-03 15:07:00,2,506.8,28,United Kingdom,1518
13886,2011-09-29 13:17:00,2011-09-29 13:17:00,1,243.56,16,United Kingdom,1519
13887,2011-05-19 17:22:00,2011-05-19 17:22:00,1,349.55,19,United Kingdom,1520
13888,2010-05-13 11:57:00,2011-08-12 10:13:00,7,2001.59,171,United Kingdom,1521
